wordlist,countlist,maxlike,totallike,avelike
hautehorlogerie,1,84,84,84
1415,1,84,84,84
watchmania,3,84,197,65
altro,2,5,8,4
amicixlavita,1,3,3,3
gentagliapazza,1,3,3,3
ragazzidiventanouomini,1,3,3,3
yeah,1,3,3,3
seratonaconamici,1,3,3,3
amiciamici,1,3,3,3
pazzidallegare,1,3,3,3
firenzevsgrosseto,1,3,3,3
chrisandmace,1,10,10,10
honeymoon,10,97,393,39
gopro,4,103,293,73
verona,2,95,177,88
روما,5,36,160,32
جده,8,43,276,34
تحفة,5,36,160,32
اغاني,8,43,276,34
سياحة,6,140,300,50
الامارات,10,358,660,66
سلفي,8,43,276,34
اجازة,5,36,160,32
قصيد,5,36,160,32
اجازتي,5,36,160,32
الشرقية,8,43,276,34
السفر,8,43,276,34
الرياض,9,43,278,30
السياحة,8,43,276,34
شعر,9,139,415,46
عمان,21,1288,15212,724
وناسة,5,36,160,32
قطر,22,1288,15238,692
دبي,8,43,276,34
تصوير,5,36,160,32
تصويري,13,140,590,45
فن,5,36,160,32
فينيسيا,5,36,160,32
البحرين,21,1288,15212,724
صورة,8,43,276,34
ايطاليا,8,43,276,34
السعودية,8,43,276,34
روعه,8,43,276,34
الكويت,22,1288,15238,692
musem,1,3,3,3
turismonaitalia,1,103,103,103
praia,1,103,103,103
manarola,1,103,103,103
capixabasnomundo,1,103,103,103
laspezia,1,103,103,103
cincoterre,1,103,103,103
instatrilhas,1,103,103,103
trilhaserumos,1,103,103,103
birthdaygirl,5,192,470,94
arablife,1,49,49,49
brazilianbeauty,1,49,49,49
barcolliamo,1,16,16,16
ciaggio,1,16,16,16
arabo,1,16,16,16
hahahsh,1,16,16,16
ésolovenerdk,1,16,16,16
seeeeeemprerrrr,1,16,16,16
nonsicomrscrivo,1,16,16,16
unabiondaafirenze,1,6,6,6
wheninflorence,1,6,6,6
mostridellanotte,1,6,6,6
nye,1,6,6,6
romeuegiulietta,1,82,82,82
sortenoamor,1,82,82,82
spb,5,46,67,13
metro,4,51,124,31
iger_firenze,1,7,7,7
florencestyle,1,7,7,7
igerflorence,1,7,7,7
aperitivo,5,92,162,32
acacialife,1,7,7,7
rarinantes,1,7,7,7
nowplease,1,10,10,10
bellipersempre,1,14,14,14
limbo,1,14,14,14
ricordi,1,14,14,14
walking,4,18,39,9
beauty,37,106,1284,34
travelife,2,18,33,16
lifeoftravel,4,28,99,24
street,21,1197,1734,82
city,31,1197,2038,65
lovers,1,18,18,18
samsung,2,28,46,23
romance,4,18,59,14
paradise,6,186,330,55
discovering,1,18,18,18
for,5,29,86,17
allthebest,1,9,9,9
newadventure,1,9,9,9
justgreat,1,9,9,9
team,5,28,70,14
nhcollectionportarossa,1,9,9,9
michelangelo,2,136,162,81
ridemyjeepdotcom,1,26,26,26
ridemyjeep,1,26,26,26
statueofdavid,1,26,26,26
blog,4,40,128,32
pantsofffriday,1,26,26,26
2015,23,842,1288,56
estate,2,8,12,6
collectmoments_notthings,1,21,21,21
cityvibes,1,21,21,21
welltravelled,2,74,95,47
studyabroad,9,41,220,24
officeblues,1,21,21,21
streetmusicians,1,21,21,21
oneday,1,21,21,21
latergram,40,105,902,22
ladydior,3,11,22,7
fendi,5,23,63,12
sbntown,3,11,22,7
celine,3,11,22,7
celinenano,3,11,22,7
balenciagaminicity,3,11,22,7
balenciagacity,3,11,22,7
dior,5,35,84,16
ysl,3,11,22,7
saintlaurent,4,112,134,33
balenciaga,3,11,22,7
balenciagawallet,3,11,22,7
manolo,3,11,22,7
ariannatakestuscany,1,22,22,22
257days,1,22,22,22
ciaoitalia,1,22,22,22
letthecountdownbegin,1,22,22,22
soexcited,1,22,22,22
hoaccetatoilconsiglioemorasia,1,148,148,148
unanottedaleoni,1,148,148,148
moraaaaaa,1,148,148,148
vivalavita,1,148,148,148
verità,1,116,116,116
dura,1,116,116,116
ilmiocuoresietevoi,1,11,11,11
neromo,1,11,11,11
auguridebby,1,11,11,11
chemistryclass,1,14,14,14
besttripever,1,14,14,14
fotografare,2,92,181,90
cocktail,9,340,530,58
gray,1,92,92,92
maggio,1,92,92,92
twist,2,92,181,90
amoilmiolavoro,1,92,92,92
grigio,1,92,92,92
ioamoilmiolavoro,2,92,181,90
primavera,1,92,92,92
tuttotorna,2,92,181,90
ghiaccio,2,92,181,90
cilieginaalmaraschino,1,92,92,92
menotre,1,92,92,92
iovivoqui,1,92,92,92
angostura,1,92,92,92
vermutrosso,1,92,92,92
gente,1,92,92,92
ice,5,373,582,116
capolavoro,2,92,181,90
nonsuccedemasesuccede,2,92,181,90
spring,40,842,2170,54
canadianclub,1,92,92,92
manhattan,5,92,274,54
gesturesofgarments,1,32,32,32
movenents,1,32,32,32
gabrielepapigoestojapan,1,32,32,32
menswear,11,842,1062,96
madeinitaly,3,1032,1072,357
freshness,1,32,32,32
gabrielepapi,1,32,32,32
ss15,1,32,32,32
justacoupleoflocals,1,136,136,136
chadmitchandreegstakeeurope,1,136,136,136
beyonce,10,131,304,30
buonanotte,7,116,312,44
3amhere,1,116,116,116
flowers,23,234,854,37
reflections,3,37,74,24
reality,2,37,55,27
paolataverna,1,1,1,1
m5s,2,1,1,0
فيديو,3,43,116,38
الشعر,3,43,116,38
فله,3,43,116,38
اوروبا,4,140,256,64
فصله,3,43,116,38
القصيد,3,43,116,38
ضحك,3,43,116,38
النمسا,3,43,116,38
سويسرا,3,43,116,38
robertofico,1,0,0,0
onesta,1,0,0,0
tgif,15,93,483,32
friyay,3,48,86,28
italianstyle,2,11,21,10
dante750,1,10,10,10
labellafigura,1,10,10,10
sunnies,1,10,10,10
glasses,3,10,20,6
italy2015,2,66,95,47
tourist,17,140,524,30
getinmybelly,1,51,51,51
cool_capture_,2,55,106,53
italianfood,3,68,152,50
huffpostgram,7,543,1443,206
eatinfirenze,1,51,51,51
talent_alert,1,51,51,51
fail,1,51,51,51
tasteintravel,3,55,156,52
italymagazine,2,55,106,53
tomorrowisanotherday,1,51,51,51
ferien,3,55,129,43
thatwentwell,1,51,51,51
pizzeria,1,51,51,51
