wordlist,countlist,maxlike,totallike,avelike
cardigan,1,24,24,24
pinoystyle,1,24,24,24
lounging,1,24,24,24
basketball,1,16,16,16
usc,1,16,16,16
brotherhood,1,16,16,16
intramural,1,16,16,16
summerleague,1,16,16,16
microsoftlounge,1,7,7,7
jackgarratt,1,7,7,7
sixpackshortcuts,1,59,59,59
fitfam,1,59,59,59
flexdieting,1,59,59,59
lol,1,59,59,59
fitlife,1,59,59,59
iifym,1,59,59,59
fatass,1,59,59,59
jk,1,59,59,59
korean,1,59,59,59
collectibles,1,63,63,63
charms,1,63,63,63
sticker,1,63,63,63
buttons,1,63,63,63
gengar,1,63,63,63
treasurebox,1,63,63,63
pokemon,1,63,63,63
cutestuffs,1,63,63,63
symbolism,1,69,69,69
abstract,1,69,69,69
realism,1,69,69,69
sickcomp,1,69,69,69
hakunamatatalifestyle,1,42,42,42
mouthpiecebangerchallenge,1,42,42,42
glockteam,1,42,42,42
shatter,1,42,42,42
weedpirate,1,42,42,42
710,1,42,42,42
dablife,1,42,42,42
fuckpowerpen,1,42,42,42
milkydabrips,1,42,42,42
dopesmoke,1,42,42,42
dope_as_yola,1,42,42,42
dailydabber,1,42,42,42
thickassbanger,1,42,42,42
b_legitapproved,1,42,42,42
milkydabs,1,42,42,42
fire,1,42,42,42
milkmob,1,42,42,42
sheldonblackgang,1,42,42,42
globbers,1,42,42,42
dablifestyle,1,42,42,42
weedhunter,1,42,42,42
dad,1,71,71,71
라이프,1,71,71,71
auntie,1,71,71,71
고딩,1,71,71,71
bro,1,71,71,71
thankyou,1,71,71,71
uncle,1,71,71,71
대학생,1,71,71,71
mom,1,71,71,71
proudmama,1,71,71,71
감사합니다,1,71,71,71
sis,1,71,71,71
끝,1,71,71,71
fairfaxhs,1,71,71,71
teachers,1,71,71,71
드루와,1,71,71,71
senior,1,71,71,71
doggy,1,71,71,71
youmissedit,1,7,7,7
hff,1,7,7,7
dromebox,1,7,7,7
gregvand,1,7,7,7
highfunctioningflesh,1,7,7,7
grunge,1,35,35,35
japanesechin,1,35,35,35
throwbackthursday,1,35,35,35
tonideville,1,35,35,35
