wordlist,countlist,maxlike,totallike,avelike
instagram,1,71,71,71
beauty,1,71,71,71
instafamous,1,71,71,71
muslim,1,71,71,71
kind,1,71,71,71
ksa,1,71,71,71
hijab,1,71,71,71
kindness,1,71,71,71
happiness,2,194,265,132
islam,1,71,71,71
chicago,1,71,71,71
travel,1,71,71,71
dearborn,1,71,71,71
americanhijabi,1,71,71,71
muslimah,1,71,71,71
health,1,71,71,71
truth,1,71,71,71
hope,1,71,71,71
boston,1,15,15,15
greyhound,1,15,15,15
officedog,1,15,15,15
swoon,1,8,8,8
oppositeschedules,1,8,8,8
westbottoms,3,20,34,11
merica,1,9,9,9
vintage,1,9,9,9
foresterxt,1,54,54,54
subaru,1,54,54,54
nationalhugyourcatday,1,35,35,35
hugyourcatday,1,35,35,35
toddcat,1,35,35,35
nolimits,1,66,66,66
model,1,66,66,66
loveyourself,1,66,66,66
passion,1,66,66,66
wearevml,1,8,8,8
whitneyhouston,1,18,18,18
whitney,1,18,18,18
thunderstorm,1,18,18,18
lp,1,18,18,18
vinyl,1,18,18,18
foodgasm,1,57,57,57
foodporn,2,61,118,59
food,2,61,118,59
blogger,1,57,57,57
instafood,1,57,57,57
missbloodymary,1,57,57,57
mealplan,1,57,57,57
eatallthefood,1,57,57,57
feedyoursoul,1,57,57,57
goodeats,1,57,57,57
foodie,1,57,57,57
foodpic,1,57,57,57
mealprep,1,57,57,57
foodstagram,1,57,57,57
yummy,1,57,57,57
lovetocook,1,57,57,57
ilovefood,1,57,57,57
blog,1,57,57,57
foodlife,1,57,57,57
seattlebased,1,57,57,57
kansasgirl,1,57,57,57
mykitchen,1,57,57,57
eagle,1,14,14,14
missouriphotos,1,14,14,14
instapic,1,14,14,14
kansascityart,1,14,14,14
tiltshift,1,14,14,14
statuary,1,14,14,14
birds,1,14,14,14
photo,1,14,14,14
instafollow,1,14,14,14
baldeagle,1,14,14,14
sisters,1,40,40,40
cytlove,1,40,40,40
superstarkc,1,40,40,40
dressingroomselfies,2,40,71,35
kansas,2,16,30,15
vacation,1,14,14,14
lategram,1,7,7,7
nastymanshit,1,7,7,7
mlb,1,9,9,9
baseball,3,20,46,15
royals,2,17,26,13
godisgood,1,3,3,3
boom,2,3,5,2
amen,1,3,3,3
inspirationalwomen,1,3,3,3
wisdom,1,3,3,3
fiddler,1,12,12,12
hcnkc,3,12,24,8
pnl,1,12,12,12
aaronwatson,2,12,15,7
kcliveblock,1,12,12,12
countrymusic,1,12,12,12
warrios,1,15,15,15
oakland,2,31,46,23
gsw,1,15,15,15
