wordlist,countlist,maxlike,totallike,avelike
tofusteak,1,42,42,42
honeychili,1,42,42,42
chicken,1,42,42,42
donquijote,1,42,42,42
calamaristeak,1,42,42,42
honeywasabi,1,42,42,42
supportlocal,1,42,42,42
shrimp,1,42,42,42
allkinestyles,1,42,42,42
spicygarlic,1,42,42,42
eatthestreet,2,114,156,78
steak,1,42,42,42
moonset,1,67,67,67
southswell,1,67,67,67
jolieng808,1,12,12,12
jacobboy808,1,12,12,12
nguyenkids808,1,12,12,12
modernhonolulu,1,20,20,20
miramoto,1,20,20,20
ilikepahtay,1,162,162,162
hawaiimagazine,1,162,162,162
imdeadfuckenserious,1,14,14,14
allyoucaneat,1,14,14,14
tryityoulllikeit,1,14,14,14
mealsalldaylong,1,14,14,14
kaukautime,1,14,14,14
dubbel,1,20,20,20
belgiandubbel,1,20,20,20
belgianabbeyale,1,20,20,20
abbeyale,1,20,20,20
ale,1,20,20,20
beer,2,20,24,12
stbernardus,1,20,20,20
stbernardusbelgianabbeyalepríor8,1,20,20,20
stbernardusbrewery,1,20,20,20
stbernardusbelgianabbeyale,1,20,20,20
productofbelgium,1,20,20,20
craftbeer,1,20,20,20
womenofwar,1,39,39,39
hawaiimma,1,39,39,39
wmma,1,39,39,39
morphintime,1,39,39,39
facepunchlove,1,39,39,39
waikikishell,1,40,40,40
themayjahrayjah,1,40,40,40
favorite,1,41,41,41
scone,1,41,41,41
locaohawaiian,1,7,7,7
bluewater,1,22,22,22
hiking,1,22,22,22
throwbackthursday,1,22,22,22
islandlife,1,22,22,22
park,1,22,22,22
outdoorsman,1,22,22,22
pacificocean,3,65,145,48
먹스타그램,1,20,20,20
dinner,3,23,65,21
저녁식사,1,20,20,20
tiles,1,8,8,8
museum,1,8,8,8
contemporaryfurniture,1,12,12,12
commericaldesign,1,12,12,12
interiordesign,1,12,12,12
restaurant,1,12,12,12
paleale,1,4,4,4
shorttrip,1,31,31,31
japantrip,1,31,31,31
culture,1,31,31,31
nagoya,1,31,31,31
nagoyacatsle,1,31,31,31
myvacation,1,31,31,31
old,1,31,31,31
catsle,1,31,31,31
trip,1,31,31,31
cool,1,31,31,31
gelpolish,1,28,28,28
gellyfitaustralia,1,28,28,28
geldesign,1,28,28,28
nails,1,28,28,28
naildesign,1,28,28,28
