wordlist,countlist,maxlike,totallike,avelike
tibbers,1,36,36,36
annie,1,36,36,36
gamergirl,1,36,36,36
f4f,1,36,36,36
lol,1,36,36,36
tatts,1,30,30,30
mystud,1,30,30,30
thankful,1,30,30,30
learning,1,30,30,30
tattooed,1,30,30,30
inklife,1,30,30,30
inklove,1,30,30,30
lesbianswithink,1,30,30,30
teamchris,1,30,30,30
stud,1,30,30,30
tatt,1,30,30,30
freedom,1,24,24,24
murica,1,24,24,24
city,1,73,73,73
abqinabox,1,73,73,73
nightlandscape,1,73,73,73
nature,1,73,73,73
sky,1,73,73,73
manvsnature,1,73,73,73
purplesky,1,73,73,73
sandias,1,73,73,73
sandiapeak,1,73,73,73
howtoabq,1,73,73,73
landscape,1,73,73,73
alejandroleyba,1,42,42,42
drum,1,42,42,42
hero4,1,42,42,42
barleyroom,1,42,42,42
proud,1,42,42,42
percussion,1,42,42,42
gopro,1,42,42,42
drummer,1,42,42,42
mapex,1,42,42,42
drums,1,42,42,42
youngdudejamming,1,42,42,42
steel,1,13,13,13
stairs,1,13,13,13
funkysteel,1,13,13,13
backintime,1,180,180,180
cowboy,1,180,180,180
donaldcerrone,1,180,180,180
inyourface,1,15,15,15
whatyougonnado,1,15,15,15
coffee,1,29,29,29
pourover,1,29,29,29
coffeelove,1,29,29,29
manualdrip,1,29,29,29
acaica,1,29,29,29
decafnoir,1,29,29,29
decafhasitaplace,1,29,29,29
kalita,1,29,29,29
fireandmetal,1,135,135,135
bodybranding,1,135,135,135
sketch,1,16,16,16
babe,1,16,16,16
original,1,16,16,16
burntoutbabe,1,16,16,16
fox,1,16,16,16
mine,1,16,16,16
hey,1,16,16,16
pen,1,16,16,16
bae,1,16,16,16
anime,2,16,25,12
ay,1,16,16,16
instasize,1,16,16,16
manga,1,16,16,16
favoritebeerever,1,14,14,14
2paccalired,1,14,14,14
sisterfriends,1,2,2,2
twining,1,2,2,2
cocktailsipping,1,13,13,13
patiositting,1,13,13,13
shop,1,35,35,35
starwars,1,35,35,35
fashion,1,35,35,35
photo,1,35,35,35
dividedgrey,1,35,35,35
darthvader,1,35,35,35
styled,1,35,35,35
darklord,1,35,35,35
shirt,1,35,35,35
comicbook,1,35,35,35
shorts,1,35,35,35
mystyle,1,35,35,35
mensfashion,1,35,35,35
found,1,35,35,35
omariakhmedov,1,163,163,163
fightweek,1,163,163,163
instagram,1,10,10,10
guildcinema,1,41,41,41
filingcabinet,1,41,41,41
storage,1,41,41,41
candy,1,41,41,41
system,1,41,41,41
gwbgoeswest,1,14,14,14
georgeeatsabq,1,14,14,14
sopaipilla,1,14,14,14
gn,1,72,72,72
closeup,1,72,72,72
solarpower,1,71,71,71
solar,1,71,71,71
chasinglight,2,71,136,68
pawpunk,1,55,55,55
