wordlist,countlist,maxlike,totallike,avelike
private,1,41,41,41
calm,1,41,41,41
venicebeach,1,41,41,41
yoga,1,41,41,41
vinyasa,1,41,41,41
greenwichvillage,1,65,65,65
봄날씨,1,65,65,65
happybirthdayjacob,1,108,108,108
fiftyshadesofjacob,1,108,108,108
tonytonytony,1,3,3,3
psycherockgoodness,1,3,3,3
goodroom,1,3,3,3
wassuppup,1,3,3,3
badroom,1,3,3,3
garageland,1,3,3,3
savantsnyc,1,3,3,3
goodroombk,1,3,3,3
tonyprins,1,3,3,3
bigday,1,492,492,492
2,1,492,492,492
needsleep,1,492,492,492
hometime,1,492,492,492
prettycity,1,492,492,492
flawless,1,69,69,69
malemodel,1,69,69,69
exotic,1,106,106,106
spicy,1,106,106,106
tofu,1,106,106,106
spicynoodle,1,106,106,106
veggie,1,106,106,106
vegan,1,106,106,106
spicyfood,1,106,106,106
carb,1,106,106,106
carrot,1,106,106,106
thaifood,1,106,106,106
pasta,1,106,106,106
tasteslikecrack,1,106,106,106
thai,1,106,106,106
thainy,1,106,106,106
egg,1,106,106,106
spicytofu,1,106,106,106
veg,1,106,106,106
stirfrynoodle,1,106,106,106
stirfry,1,106,106,106
basil,1,106,106,106
fry,1,106,106,106
noodle,1,106,106,106
padthai,1,106,106,106
maisilssontforts,1,50,50,50
potd,1,50,50,50
lifeissocool,1,50,50,50
jaimepaslesamericains,1,50,50,50
bestview,1,50,50,50
anothereternity,1,15,15,15
purityring,1,15,15,15
creation,1,90,90,90
creating,1,90,90,90
vapecommunity,1,90,90,90
vape,1,90,90,90
driplife,1,90,90,90
artislife,1,90,90,90
avantgarde,1,90,90,90
milkman,1,90,90,90
milan,1,90,90,90
historyinthemaking,1,90,90,90
vapeporn,1,90,90,90
subohm,1,90,90,90
vapelyfe,1,90,90,90
fuckbigtobacco,1,90,90,90
spain,1,90,90,90
artinmotion,1,90,90,90
mods,1,90,90,90
vapefam,1,90,90,90
lifedeathrebirth,1,90,90,90
paris,1,90,90,90
tribeca,1,90,90,90
vapelove,1,90,90,90
arthistory,1,90,90,90
soho,1,90,90,90
universalt,1,90,90,90
sculpting,1,90,90,90
loveit,1,23,23,23
nyfw,1,23,23,23
throwbackthursday,1,23,23,23
missit,1,23,23,23
subterrânea,1,19,19,19
brazilianactor,1,19,19,19
drinks,2,27,49,24
ot,1,158,158,158
girls,1,158,158,158
ewanmcgregor,1,78,78,78
ericjohnson,1,78,78,78
gooseisland,1,38,38,38
ipa,1,38,38,38
co,1,38,38,38
ftw,1,38,38,38
company,1,38,38,38
winning,1,38,38,38
innyc,1,38,38,38
breakfast,1,38,38,38
morningstroll,1,38,38,38
펫스타그램,1,20,20,20
점잖아질까,1,20,20,20
growing,1,20,20,20
adorable,1,20,20,20
dog,1,20,20,20
positiveenergy,1,8,8,8
graffitti,1,8,8,8
dontgiveup,1,8,8,8
paramounthotel,1,25,25,25
bitch,1,25,25,25
sunset,1,32,32,32
skyporn,1,32,32,32
oui,1,335,335,335
bbhm,1,335,335,335
blur,1,335,335,335
packing,1,27,27,27
regular,1,27,27,27
in,1,27,27,27
cold,1,27,27,27
sugarfactory,1,27,27,27
day,1,27,27,27
downtown,1,27,27,27
meat,1,27,27,27
district,1,27,27,27
factory,1,27,27,27
ice,1,27,27,27
sugar,1,27,27,27
meatpackingdistrict,1,27,27,27
bigappled,1,27,27,27
lebain,1,27,27,27
chillout,1,27,27,27
